latitude,longitude,psc,uarfcn
10.016876,105.785246,93,10587
10.016876,105.785246,93,10587
10.016876,105.785246,93,10587
10.016876,105.785246,85,10587
10.016876,105.785246,93,10587
10.016876,105.785246,93,10562
10.016876,105.785246,93,10562
10.016876,105.785246,93,10587
10.016876,105.785232,93,10562
10.016876,105.785226,93,10562
10.0168733,105.785248,93,10562
10.0168625,105.78524,93,10587
10.0168517,105.785232,93,10562
10.0168355,105.7852165,77,10562
10.016816,105.7851963,93,10562
10.0168067,105.785188,77,10562
10.016801,105.785184,93,10562
10.0167953,105.78518,93,10562
10.016791,105.7851763,93,10562
10.016791,105.7851733,93,10562
10.016791,105.7851704,93,10562
10.016791,105.7851675,93,10562
10.016791,105.7851646,93,10562
10.016791,105.7851617,93,10562
10.016791,105.7851587,93,10612
10.0167867,105.7851556,93,10562
10.016781,105.7851525,93,10587
10.0167753,105.7851494,93,10587
10.0167673,105.7851458,93,10562
10.0167527,105.7851412,93,10612
10.016741,105.7851448,93,10587
10.0167303,105.7851511,93,10612
10.0167197,105.7851574,93,10587
10.0166983,105.785192,93,10562
10.016704,105.785247,93,10587
10.016745,105.785295,93,10587
10.0167915,105.78535,93,10587
10.016847,105.785417,85,10562
10.0169085,105.7854965,85,10562
10.0169735,105.785576,93,10587
10.017039,105.7856565,93,10587
10.017114,105.785748,93,10587
10.017193,105.7858465,77,10562
10.0172705,105.7859425,77,10562
10.017347,105.786035,77,10562
10.0174205,105.786128,77,10562
10.017501,105.7862285,77,10562
10.0175745,105.786322,77,10562
10.017628,105.786397,77,10562
10.0176725,105.786471,77,10587
10.0177118,105.7865238,77,10587
10.017729,105.786544,77,10562
10.017729,105.786544,77,10562
10.017729,105.786544,451,10562
10.0169369,105.785346,93,10562
10.0169355,105.7853447,77,10587
10.016934,105.7853434,77,10587
10.0169326,105.7853421,93,10562
10.0169311,105.7853408,93,10562
10.0169297,105.7853395,93,10562
10.0169282,105.7853382,93,10562
10.0169268,105.7853368,93,10562
10.0169253,105.7853355,93,10562
10.0169239,105.7853342,93,10562
10.0169224,105.7853329,93,10562
10.016921,105.7853316,93,10562
10.0169195,105.7853303,77,10562
10.0169181,105.785329,77,10562
10.0169115,105.785323,93,10562
10.016889,105.7853005,93,10587
10.0168673,105.7852743,93,10562
10.0168478,105.7852508,93,10562
10.0168295,105.7852278,93,10587
10.0168078,105.7852018,77,10562
10.016787,105.7851778,93,10562
10.0167655,105.785154,93,10587
10.0167473,105.7851293,93,10587
10.0167355,105.7851155,93,10587
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.016728,105.785108,93,10612
10.0170684,105.7855355,93,10562
10.0170687,105.7855358,93,10562
10.0170691,105.7855361,93,10562
10.0170695,105.7855364,93,10562
10.0170698,105.7855367,93,10562
10.0170702,105.785537,93,10562
10.0170705,105.7855373,93,10562
10.0170709,105.7855377,93,10562
10.0170712,105.785539,93,10562
10.0170752,105.7855606,93,10562
10.0170984,105.7855806,93,10562
10.0171226,105.7855966,93,10562
10.0171329,105.7856086,93,10562
10.0171427,105.7856206,93,10562
10.0171427,105.7856342,93,10562
10.0171475,105.785641,93,10562
10.0171558,105.7856425,93,10562
10.0171644,105.7856446,93,10562
10.017176,105.785656,93,10562
10.0171869,105.7856676,93,10562
10.0171869,105.78568,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10587
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10612
10.0171869,105.7856853,93,10612
10.0171869,105.7856853,93,10612
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10587
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10612
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0171869,105.7856853,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10612
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856733,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10587
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10587
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10612
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10562
10.0172075,105.7856964,93,10587
10.0171739,105.7856594,93,10562
10.017148,105.7856332,93,10562
10.0171176,105.785603,93,10562
10.0170817,105.7855666,93,10562
10.0170426,105.7855234,93,10562
10.0169931,105.7854694,93,10562
10.016936,105.7854145,93,10587
10.0168804,105.7853589,93,10562
10.0168255,105.7852987,93,10562
10.0167718,105.7852324,93,10612
10.0167084,105.7851501,93,10612
10.0166404,105.7850617,93,10562
10.0165765,105.7849787,93,10562
10.0165129,105.7848941,93,10587
10.0164547,105.7848159,77,10587
10.0164078,105.7847453,93,10587
10.0163666,105.7846755,93,10562
10.0163454,105.7846048,77,10562
10.0163113,105.7845265,93,10562
10.0162812,105.7844436,85,10562
10.0162536,105.7843625,85,10612
10.0162299,105.7842821,85,10562
10.016214,105.7842004,85,10562
10.0161943,105.7841091,85,10587
10.0161913,105.7840193,85,10562
10.0161722,105.7839542,85,10562
10.016153,105.7839087,85,10562
10.016153,105.7838771,85,10587
10.0161342,105.7838544,85,10562
10.0161342,105.783843,85,10562
10.0161342,105.7838324,85,10587
10.0161342,105.7838324,85,10612
10.0161342,105.7838324,85,10612
10.0161342,105.7838324,85,10562
10.0161342,105.7838324,85,10562
10.0161342,105.7838337,85,10562
10.0161342,105.783834,85,10562
10.0161342,105.7838343,85,10562
10.0161342,105.7838345,85,10562
10.0161342,105.7838348,85,10612
10.0161342,105.7838351,85,10587
10.0161342,105.7838353,85,10587
10.0161342,105.7838356,85,10562
10.0161342,105.7838359,85,10562
10.0161342,105.7838361,85,10562
10.0161342,105.7838364,85,10562
10.0161342,105.7838367,85,10612
10.0161342,105.783837,85,10562
10.0161342,105.7838372,85,10587
10.0161342,105.7838375,85,10562
10.0161342,105.7838378,85,10562
10.0161342,105.783838,85,10562
10.0161342,105.7838383,85,10562
10.0161342,105.7838386,85,10562
10.0161342,105.7838388,85,10562
10.0161342,105.7838391,85,10562
10.0161342,105.7838394,85,10562
10.0161342,105.7838396,85,10562
10.0161342,105.7838399,85,10562
10.0161342,105.7838402,85,10562
10.0161342,105.7838405,85,10562
10.0161342,105.7838407,85,10562
10.0161342,105.783841,85,10562
10.0161342,105.7838413,85,10562
10.0161342,105.7838415,85,10562
10.0161342,105.7838418,85,10562
10.0161342,105.7838421,85,10562
10.0161342,105.7838423,85,10562
10.0161342,105.7838426,85,10562
10.0161342,105.7838429,85,10562
10.0161342,105.7838431,85,10562
10.0161342,105.7838434,85,10562
10.0161342,105.7838437,85,10587
10.0161342,105.783844,85,10562
10.0161342,105.7838442,85,10562
10.0161342,105.7838445,85,10562
10.0161342,105.7838448,85,10562
10.0161342,105.783845,85,10562
10.0161342,105.7838453,85,10562
10.0161342,105.7838456,85,10562
10.0161342,105.7838458,85,10562
10.0161342,105.7838461,85,10562
10.0161342,105.7838464,85,10562
10.0161342,105.7838466,85,10562
10.0161342,105.7838469,85,10562
10.0161342,105.7838472,85,10562
10.0161342,105.7838475,85,10562
10.0161342,105.7838477,85,10562
10.0161342,105.783848,85,10562
10.0161342,105.7838483,85,10562
10.0161342,105.7838485,85,10562
10.0161342,105.7838488,85,10562
10.0161342,105.7838491,85,10562
10.0161342,105.7838493,85,10562
10.0161342,105.7838496,85,10562
10.0161342,105.7838499,85,10562
10.0161342,105.7838501,85,10562
10.0161342,105.7838504,85,10562
10.0161342,105.7838507,85,10562
10.0161342,105.783851,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10587
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
10.0161342,105.7838512,85,10562
