latitude,longitude,psc,uarfcn
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10612
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,79,10612
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10612
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10612
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10612
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,143,10562
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,79,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.8114055,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,143,10562
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,143,10562
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,79,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,87,10587
9.8288758,105.811387,143,10562
9.8288758,105.811387,143,10562
9.8288758,105.811387,143,10562
9.8288758,105.811387,87,10612
9.8288758,105.811387,143,10587
9.8288758,105.811387,143,10587
9.8288758,105.811387,143,10562
9.8288479,105.8113946,143,10562
9.8288382,105.8113976,143,10562
9.8288284,105.8113983,143,10587
9.8288186,105.8113983,87,10612
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,87,10612
9.8288162,105.8113983,87,10587
9.8288162,105.8113983,87,10587
9.8288162,105.8113983,79,10587
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,143,10562
9.8288162,105.8113983,79,10587
9.8288162,105.8114422,143,10587
9.8288162,105.8114843,87,10587
9.8288162,105.8115385,79,10587
9.8288162,105.8115974,143,10612
9.8288266,105.8116647,143,10562
9.8288539,105.8117629,79,10587
9.828904,105.8118904,143,10562
9.8289532,105.812033,79,10612
9.8290141,105.8122068,79,10612
9.8290807,105.8123949,79,10612
9.829149,105.8125915,79,10587
9.8292218,105.8127974,237,10587
9.8293034,105.8130117,143,10562
9.8293887,105.8132377,79,10612
9.829472,105.8134666,79,10612
9.8295526,105.8136991,143,10562
9.8296341,105.8139331,213,10587
9.8297168,105.8141688,143,10562
9.8298009,105.8144062,79,10587
9.8298831,105.8146386,143,10562
9.8299574,105.8148672,143,10562
9.8300191,105.8150948,79,10587
9.8300704,105.8153143,143,10562
9.8301005,105.815495,143,10562
9.8301256,105.8156308,143,10562
9.8301471,105.8157724,143,10562
9.8301682,105.8159333,143,10562
9.8301879,105.8161002,143,10562
9.8301975,105.8162696,143,10612
9.8302075,105.816458,143,10562
9.8302075,105.8166702,143,10562
9.8302075,105.8169001,143,10562
9.8301883,105.8171481,143,10562
9.8301488,105.8174048,143,10562
9.8301036,105.8176633,143,10587
9.830042,105.8179263,143,10612
9.8299648,105.8181851,143,10562
9.8298753,105.8184375,143,10562
9.8297709,105.8186911,143,10562
9.8296505,105.8189416,143,10562
9.8295198,105.8191887,143,10587
9.8293774,105.8194305,143,10562
9.8292263,105.81966,143,10587
9.8290691,105.8198762,143,10562
9.828905,105.8200757,449,10562
9.8287367,105.8202614,143,10562
9.8285677,105.8204356,143,10562
9.8283988,105.8205991,449,10612
9.8282191,105.8207566,449,10562
9.8280319,105.8209076,449,10562
9.8278411,105.821061,449,10562
9.8276516,105.8212112,449,10562
9.82747,105.8213574,449,10562
9.8272893,105.8215031,449,10562
9.8271085,105.8216517,143,10587
9.826921,105.8218045,143,10562
9.8267261,105.8219576,449,10562
9.8265319,105.8221111,449,10562
9.8263363,105.8222674,449,10562
9.8261385,105.8224259,449,10562
9.8259429,105.8225859,449,10562
9.825742,105.8227469,143,10562
9.8255374,105.8229113,143,10587
9.8253343,105.823075,199,10562
9.8251233,105.8232446,143,10612
9.8249126,105.8234159,449,10562
9.8247003,105.8235903,449,10612
9.8244915,105.8237608,449,10562
9.8242854,105.8239278,449,10562
9.8240778,105.8240944,449,10562
9.8238705,105.8242622,449,10562
9.8236662,105.8244264,449,10562
9.8234606,105.8245949,449,10562
9.8232599,105.8247619,449,10562
9.8230606,105.8249278,449,10562
9.8228708,105.825082,449,10562
9.8227153,105.8252101,449,10562
9.8225932,105.8253093,449,10562
9.8224837,105.8253984,199,10562
9.8223753,105.8254864,199,10587
9.8222658,105.8255749,449,10562
9.8221548,105.8256654,449,10562
9.8220379,105.8257598,449,10562
9.8219075,105.8258669,449,10612
9.8217541,105.8259898,449,10562
9.8215779,105.8261308,449,10562
9.8213844,105.8262874,449,10562
9.8211875,105.8264484,449,10612
9.8209874,105.8266129,449,10562
9.8207942,105.8267725,449,10562
9.8206335,105.8269043,449,10562
9.8204929,105.8270191,449,10562
9.8203449,105.8271364,449,10562
9.8201874,105.8272617,449,10562
9.8200182,105.8273991,449,10612
9.8198407,105.827541,449,10562
9.8196704,105.8276773,449,10562
9.8194996,105.827816,449,10562
9.8193207,105.827962,449,10562
9.8191284,105.8281176,449,10562
9.8189294,105.8282789,449,10562
9.8187351,105.8284349,449,10562
9.8185396,105.8285929,449,10562
9.8183565,105.8287434,449,10562
9.8181865,105.8288822,449,10562
9.818013,105.8290211,449,10562
9.8178293,105.8291715,449,10562
9.8176331,105.8293341,449,10612
9.8174573,105.8294788,449,10612
9.8173085,105.8296005,449,10587
9.8171578,105.8297219,199,10562
9.8169921,105.8298563,449,10562
9.8168148,105.8300017,449,10587
9.8166281,105.830152,449,10612
9.8164353,105.8303075,465,10562
9.8162405,105.8304672,465,10562
9.8160439,105.8306289,465,10562
9.8158467,105.8307893,465,10562
9.8156458,105.8309547,465,10562
9.8154523,105.8311177,465,10562
9.8152729,105.8312682,465,10587
9.8151021,105.8314104,465,10562
9.8149414,105.8315421,465,10562
9.8147953,105.8316515,465,10562
9.814655,105.8317473,465,10562
9.8145244,105.8318392,465,10612
9.8144241,105.8319118,465,10612
9.8143711,105.8319513,465,10612
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10612
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10612
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10562
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,465,10612
9.8143569,105.8319633,199,10562
9.8143569,105.8319633,199,10587
9.8143569,105.8319633,199,10587
